movieId,imdbId,tmdbId,year
8495,0204137,9791,2000
8500,0071565,38582,1974
8501,0091209,9542,1986
8502,0044030,17820,1951
8506,0289944,37696,2003
8507,0022913,136,1932
8511,0008133,47653,0
8512,0075222,10970,1976
8518,0020641,42812,1930
8521,0022835,3019,1931
8526,0327437,10204,2004
8528,0364725,9472,2004
8529,0362227,594,2004
8530,0377752,8981,2004
8531,0381707,12153,2004
8532,0348593,1944,2004
8533,0332280,11036,2004
8534,0338512,1997,2004
8535,0352277,15237,2004
8542,0028772,11939,1937
8571,0064100,26520,1969
8574,0272045,21386,0
8575,0243135,24908,2000
8577,0342213,25783,2003
8578,0339840,8991,2003
8580,0099851,23378,0
8581,0168122,3293,0
8582,0104810,36947,1992
8587,0230512,61487,2003
8588,0250468,14365,2002
8591,0087910,10606,1984
8593,0104573,16136,1992
8596,0078163,6081,1978
8600,0029870,13696,1938
8601,0024803,44494,0
8604,0152930,2330,1998
8605,0295721,2334,2003
8607,0388473,13398,2003
8609,0014341,701,1923
8610,0086873,10631,1984
8611,0039370,43466,1947
8614,0093693,10780,1987
8617,0053622,23724,1960
8620,0056732,29264,1962
8622,0361596,1777,2004
8623,0093886,11584,1987
8626,0059125,26811,1965
8632,0217788,161080,2000
8633,0087597,11884,1984
8636,0316654,558,2004
8638,0381681,80,2004
8640,0349683,9477,2004
8641,0357413,8699,2004
8643,0356470,11247,2004
8644,0343818,2048,2004
8645,0390221,436,2004
8650,0056196,43004,1962
8656,0095468,10754,1988
8665,0372183,2502,2004
8666,0327554,314,2004
8667,0359423,18923,2004
8670,0023563,12206,1933
8677,0032475,68064,1940
8684,0049902,15244,1956
8685,0047216,62395,1955
8690,0069280,24559,1972
8695,0039169,27437,1947
8711,0040613,32294,1948
8712,0029284,41463,1940
8713,0093744,19051,1988
8714,0038776,43485,1946
8718,0040806,62694,1948
8720,0103007,53287,1991
8724,0057091,1040,1963
8727,0072848,5122,1975
8730,0243609,1783,2001
8738,0055572,31522,1961
8743,0090729,22976,1986
8748,0057171,42801,1963
8753,0346091,41316,2002
8754,0064840,5179,1969
8755,0173772,53198,1999
8765,0035432,16703,1942
8771,0039017,20408,1946
8772,0059749,13580,1965
8773,0035317,18706,1942
8774,0038259,34327,1945
8778,0038494,20417,1946
8781,0368008,14462,2004
8782,0167456,14623,2004
8783,0368447,6947,2004
8784,0333766,401,2004
8795,0275083,23305,2001
8796,0060438,17768,1966
8798,0369339,1538,2004
8799,0361841,14846,2004
8800,0345061,2577,2003
8804,0096336,41975,1988
8807,0366551,11282,2004
8808,0368933,11130,2004
8809,0337960,14389,2003
8810,0370263,395,2004
8813,0361309,23601,2004
8814,0364751,10762,2004
8815,0204313,11026,2004
8827,0083652,20120,1983
8830,0366174,11237,2004
8831,0324127,8080,2004
8832,0374330,14797,2003
8833,0241025,11632,2004
8835,0338325,15644,2004
8836,0324554,11208,2004
8838,0071115,16153,1974
8840,0063803,42694,1967
8844,0078763,42164,1979
8848,0046521,12548,1953
8860,0337921,9759,2004
8861,0318627,1577,2004
8864,0339412,16232,2004
8865,0346156,5137,2004
8866,0360201,11823,2004
8869,0361620,13969,2004
8870,0356618,10145,2004
8873,0318462,1653,2004
8874,0365748,747,2004
8875,0044509,84214,1952
8879,0071877,4176,1974
8880,0089560,11177,1985
8894,0076504,12707,1977
8905,0103594,1492,1992
8906,0078935,8689,1980
8907,0307453,10555,2004
8908,0349710,11128,2004
8910,0356721,1599,2004
8911,0361696,14024,2004
8912,0316732,11045,2004
8914,0390384,14337,2004
8915,0368658,26108,2004
8916,0358135,4380,2004
8917,0372588,3989,2004
8918,0349416,16358,2004
8919,0380609,25313,2004
8920,0046874,2438,1954
8921,0048563,65550,1955
8928,0061655,3053,1967
8933,0090985,18499,1986
8934,0103783,36616,1992
8937,0390022,13416,2004
8938,0390538,1435,2003
8939,0364343,11099,2004
8943,0340012,18701,2004
8946,0252028,15566,2004
8947,0391198,1970,2004
8948,0375173,8849,2004
8949,0375063,9675,2004
8950,0361862,4553,2004
8951,0383694,11109,2004
8952,0365183,48678,2003
8954,0396705,126148,2004
8955,0360130,16131,2004
8957,0387564,176,2004
8958,0350258,1677,2004
8959,0337876,10740,2004
8961,0317705,9806,2004
8964,0274407,47959,2002
8965,0338348,5255,2004
8966,0362269,11184,2004
8967,0387575,11249,2004
8968,0367479,10589,2004
8969,0317198,9801,2004
8970,0308644,866,2004
8972,0368891,2059,2004
8973,0275491,140,2004
8974,0345950,11836,2004
8977,0346491,1966,2004
8978,0388419,13673,2004
8979,0390299,174787,0
8981,0376541,2288,2004
8982,0327919,15397,2003
8983,0385004,9550,2004
8984,0349903,163,2004
8985,0359013,36648,2004
8987,0403910,33377,2004
8989,0051516,41253,1958
8998,0072272,33740,1974
9004,0088979,16248,1985
9005,0106912,15613,1993
9008,0032635,28421,1940
9010,0364517,8424,2003
9018,0391024,18889,2004
25746,0014142,18987,1923
25750,0015324,992,1924
25752,0015841,42359,1925
25753,0015881,1405,1924
25757,0018037,939,1927
25769,0019421,25768,1928
25771,0020530,626,0
25773,0021079,27899,1931
25782,0022718,48365,1932
25788,0023427,877,1932
25795,0023948,39130,1933
25797,0024069,31511,1933
25805,0024844,43904,1934
25825,0027652,14615,1936
25826,0027884,31773,1936
25827,0027996,24807,1936
25833,0028683,43874,1936
25834,0028691,16515,1937
25841,0029604,43864,1937
25850,0030241,16274,1938
25855,0031867,37698,1939
25856,0032145,3084,1939
25865,0032701,17801,1940
25870,0033712,38914,1941
25886,0035238,22387,1942
25887,0035415,27655,1942
25898,0036506,41391,1943
25905,0037077,42879,1943
25906,0037094,43307,1944
25923,0038574,14320,1946
25927,0038991,20246,1946
25937,0040308,29380,1948
25940,0040525,3766,1947
25946,0040876,41609,1948
25947,0040919,33115,1948
25952,0041587,45578,1949
25959,0042200,25209,1950
25962,0042646,43388,1950
25963,0042804,800,1950
25996,0047522,3111,1954
25999,0047677,28696,1953
26002,0048393,44026,1955
26003,0048434,803,0
26038,0052278,43137,1958
26048,0053115,34528,1959
26052,0053168,690,1959
26059,0054144,36872,1960
26073,0055233,34530,1961
26078,0055728,17185,1962
26082,0056058,14537,1962
26084,0056262,13671,1962
26085,0056264,11085,1962
26095,0056905,52705,1963
26116,0058213,10299,1964
26122,0058430,3763,1964
26124,0058530,7348,1964
26131,0058946,17295,1966
26133,0059026,13187,0
26142,0059418,29715,1965
26147,0059798,42731,1965
26150,0060107,895,1966
26151,0060138,20108,1966
26152,0060153,2661,1966
26158,0060802,789,1966
26159,0061101,45706,1966
26169,0061882,17905,1967
26171,0062136,10227,1967
26172,0062138,26039,1967
26176,0062374,41212,1967
26183,0062687,9929,1968
26184,0062759,20873,1969
26195,0063665,50789,1968
26198,0063829,27983,1968
26225,0065772,2860,1970
26231,0066214,26606,1970
26236,0066565,20848,1970
26237,0066601,2998,1970
26242,0067023,839,0
26249,0067355,9394,1970
26258,0067866,13041,1970
26265,0068503,18250,1972
26283,0069865,27331,1973
26285,0069945,1410,1974
26303,0070698,22307,1972
26308,0070842,21035,1973
26313,0071269,32044,1974
26317,0071464,24402,1974
26322,0071571,16246,1974
26326,0071615,8327,1973
26340,0072901,9385,1976
26344,0073018,10711,1975
26347,0073179,43430,0
26350,0073580,9652,1975
26357,0073820,38783,0
26359,0074084,3870,1976
26365,0074559,10640,1976
26366,0074605,33324,1976
26375,0075223,11558,1976
26386,0076141,12535,1977
26391,0076451,12637,1977
26394,0076843,61280,1977
26399,0077559,13481,1978
26401,0077655,13514,1979
26409,0078062,98851,1979
26413,0078252,11537,1978
26422,0079261,10654,1979
26429,0079489,18966,1979
26444,0081874,64353,0
26453,0083480,149645,0
26464,0085255,6341,1983
26467,0085404,7012,0
26471,0085474,15251,0
26472,0085482,17435,1983
26492,0086491,15301,1983
26498,0086994,63418,1984
26504,0087065,48677,1984
26510,0087225,1884,0
26523,0088117,27414,1984
26524,0088275,33138,1984
26527,0088461,8221,1984
26528,0088727,17663,0
26539,0089006,12615,0
26542,0089110,10372,0
26547,0089374,9056,1985
26554,0089869,10176,1985
26555,0090056,9080,1985
26562,0090319,16082,1985
26564,0090557,14670,1986
26567,0090856,26555,1986
26578,0091670,24657,1986
26585,0092263,11471,1986
26587,0092337,,0
26590,0093066,17421,0
26593,0093171,22572,1988
26599,0093412,4043,1987
26603,0093777,8852,1987
26606,0093978,30421,1987
26612,0094357,18305,1987
26614,0094791,8677,0
26622,0095050,49314,1988
26629,0095444,16296,1988
26630,0095655,13192,1988
26631,0095715,18917,1988
26645,0096386,4271,1988
26649,0096639,13057,0
26662,0097814,16859,1989
26676,0099018,25943,1990
26680,0099329,9768,1990
26681,0099426,11909,1990
26686,0099654,10485,1990
26693,0099864,2670,0
26694,0099902,41821,1990
26695,0099951,21344,1990
26696,0100029,9399,1990
26700,0100280,11131,1990
26701,0100339,14571,1989
26704,0100685,1662,1990
26712,0101254,20562,0
26713,0101258,18311,1990
26717,0101420,1483,1990
26726,0101786,25330,1991
26729,0102015,4539,1991
26732,0102164,12776,1991
26736,0102293,17467,1991
26741,0102395,34376,1991
26743,0102587,15080,1991
26745,0102609,6463,1991
26750,0102744,9588,1990
26761,0103516,215993,0
26764,0103923,13995,1990
26765,0103950,11198,1993
26776,0104652,11621,1992
26777,0104663,47714,1992
26778,0104670,19087,1992
26782,0104802,40082,1992
26791,0105391,31962,1992
26792,0105402,22590,1992
26796,0105682,48150,1992
26797,0105764,41778,1992
26810,0106341,14135,1993
26812,0106356,27678,0
26819,0106950,12088,1992
26828,0107612,19371,1993
26838,0108170,12664,0
26840,0108188,7500,1993
26849,0108941,13519,0
26854,0109552,18998,0
26861,0109838,17796,1993
26865,0110200,17809,1994
26870,0110442,11067,1994
26871,0110612,10486,1994
26875,0110917,19223,1994
26887,0112040,152426,0
26900,0113556,51038,1995
26901,0113617,30718,1995
26903,0113824,37797,1995
26913,0114563,12613,1994
26928,0115940,37563,1996
26940,0116835,30330,0
26947,0117407,2061,1996
26958,0118308,12254,0
26965,0118760,16992,1997
26974,0119237,18415,1997
26985,0119794,8765,1997
26999,0120131,9732,0
27002,0120570,30983,0
27003,0120604,5470,1999
27006,0120801,50008,0
27008,0120860,12095,0
27020,0123865,14533,0
27022,0124901,9812,1998
27032,0127357,8697,1998
27036,0130414,7096,0
27074,0145600,27260,0
27075,0146402,11508,0
27105,0158131,23356,0
27124,0161292,17985,1999
27134,0164961,9597,2001
27140,0165662,12485,0
27155,0169590,17074,0
27156,0169858,18491,1997
27176,0177262,29587,0
27178,0177858,3716,2000
27186,0181627,21348,1998
27193,0183869,2332,2000
27246,0206036,28031,0
27251,0207275,110147,0
27255,0209463,43423,1999
27266,0212712,844,2004
27306,0230025,53048,2001
27311,0233298,16234,0
27317,0235198,11075,1999
27320,0235618,16171,2000
27328,0239655,36246,2000
27329,0239894,17208,0
27368,0250223,2899,2002
27369,0250440,44756,0
27370,0250491,18088,2001
27373,0250934,20536,0
27397,0260991,2440,2000
27408,0265651,10955,2002
27416,0269389,10978,2000
27420,0270688,81540,2002
27426,0271946,11847,2001
27434,0273517,11056,2002
27441,0275230,919,2000
27450,0276830,10046,2004
27473,0283877,10726,0
27478,0284837,9298,2002
27480,0285005,13899,2000
27482,0285492,437,2002
27491,0286751,27324,2001
27513,0290661,9025,2001
27523,0293715,11178,2001
27537,0298482,10981,2003
27539,0298504,10918,2002
27549,0301167,36222,2002
27555,0302585,13984,2002
27563,0304262,16184,2001
27584,0308152,11427,2003
27592,0310775,4689,2002
27595,0311361,16209,2001
27604,0312843,12720,2001
27611,0314979,206216,0
27618,0318081,10077,2005
27619,0318403,11430,0
27627,0320193,26955,2002
27644,0323807,38970,2003
27660,0328832,55931,0
27664,0330099,12703,2003
27667,0330500,32250,0
27674,0331811,9282,2003
27683,0334541,10891,0
27685,0334965,12540,0
27689,0337103,60672,2004
27692,0337824,24241,0
27695,0337930,11556,2003
27704,0338763,3177,2003
27705,0339135,19277,2003
27706,0339291,11774,2004
27708,0340477,19341,0
27716,0342492,4972,2003
27721,0344510,2841,2004
27722,0345549,11606,2003
27728,0347246,12140,2004
27731,0347618,15370,2002
27741,0351817,12496,2002
27744,0352343,29987,2003
27746,0353489,10361,2004
27751,0355987,36763,0
27762,0361462,25757,0
27768,0363532,21200,2004
27769,0363579,40876,2004
27772,0364385,11838,2002
27773,0364569,670,2003
27776,0365190,25500,2004
27778,0365265,12583,2004
27784,0366292,9694,2003
27788,0366627,9667,2005
27790,0366777,13373,2004
27793,0367093,10304,0
27801,0368909,9316,2003
27802,0369060,11647,2003
27803,0369702,1913,2004
27808,0371246,2539,2004
27815,0372824,5528,2004
27816,0373283,10105,2003
27820,0373861,1114,2003
27821,0373926,179,2005
27822,0374102,83,2003
27826,0374277,55177,2004
27829,0375073,26766,0
27830,0375104,24747,2004
27831,0375912,4836,2004
27834,0376968,11190,2003
27837,0377062,11866,2004
27838,0377091,12281,2004
27839,0377109,10320,2005
27846,0379225,11420,2003
27850,0379593,3396,2003
27865,0384819,5889,2003
27866,0385017,1126,2004
27869,0386064,11658,2004
27873,0387412,11401,2004
27878,0388789,1392,2004
27879,0388888,1843,2004
27882,0389326,291,2004
27899,0399877,8357,2004
27904,0405296,3509,2006
27905,0405821,11662,2004
27912,0418038,13372,2004
30707,0405159,70,2004
30745,0361668,12487,2003
30749,0395169,205,2004
30793,0367594,118,2005
30803,0423866,1280,2004
30810,0362270,421,2004
30812,0338751,2567,2004
30816,0293508,9833,2004
30818,0363473,6478,2004
30820,0361127,9692,2004
30822,0385267,1901,2004
30825,0290002,693,2004
30846,0364961,842,2004
30848,0369672,9953,2004
30850,0379889,11162,2004
30883,0396592,15045,2004
30890,0345032,42420,2004
30892,0390123,1853,2004
30894,0375210,11804,2005
30898,0365885,11354,2005
30994,0081063,47876,1980
31000,0092035,66600,1986
31030,0040458,43442,1948
31038,0090037,33766,1985
31049,0098042,120328,1989
31083,0104804,39472,1992
31086,0070246,34326,1973
31101,0326208,18927,2003
31114,0373024,25350,2004
31116,0034167,16442,1941
31123,0310203,7229,2003
31150,0076929,16220,1977
31162,0352520,10609,2004
31184,0401233,11633,2004
31193,0076363,13716,1977
31221,0357277,9947,2005
31223,0376105,6439,2005
31225,0393162,7214,2005
31260,0029942,42390,1938
31297,0026421,43892,1935
31309,0054248,8422,1960
31364,0353969,11423,2003
31367,0109402,10694,1994
31410,0363163,613,2004
31420,0398712,8978,2005
31422,0368578,11637,2005
31424,0369226,12142,2005
31427,0382077,11096,2005
31431,0357507,8968,2005
31433,0372532,6961,2005
31435,0417791,31165,2004
31437,0408664,2517,2004
31445,0362590,11413,2004
31522,0079095,661,1978
31545,0054407,29259,1960
31553,0106761,2436,1994
31590,0046451,27430,1954
31610,0363290,34561,2003
31617,0054847,16638,1961
31658,0347149,4935,2004
31660,0348121,8953,2004
31664,0184526,10951,1999
31685,0386588,8488,2005
31692,0327210,32588,2003
31694,0361411,57825,2004
31696,0360486,561,2005
31698,0362165,10214,2005
31700,0317132,17880,2005
31702,0424227,8340,2004
31737,0058997,1942,1965
31804,0403358,3040,2004
31851,0024601,43128,1933
31867,0331933,13498,2005
31878,0373074,9470,2004
31903,0288330,19765,2003
31909,0104139,37527,1992
31921,0075194,29578,1976
31923,0072281,2926,1973
31925,0073639,54302,1975
31952,0373981,5204,2003
31973,0039417,8016,1948
32009,0422093,16186,2005
32011,0257516,10012,2005
32017,0395699,10022,2005
32019,0377471,4551,2005
32022,0424129,30856,2004
32029,0340163,2026,2005
32031,0358082,9928,2005
32058,0101590,15771,1991
32060,0017739,76804,1927
32116,0087835,38148,1984
32139,0058886,36815,1965
32160,0025919,31835,1934
32179,0051378,1093,1958
32213,0377713,438,2004
32234,0076245,42222,1977
32243,0345853,11196,2003
32289,0396652,13374,2005
32291,0378947,9688,2004
32294,0347540,228890,2003
32296,0385307,10040,2005
32298,0372237,11638,2005
32300,0367631,540,2004
32302,0430289,77120,2004
32314,0374639,48463,2004
32371,0040202,26038,1948
32387,0060277,19884,1966
32392,0292886,37748,2002
32440,0102095,22434,1991
32442,0109936,12778,1994
32456,0110008,15283,1994
32460,0119472,158,1997
32469,0048801,5996,1955
32511,0064451,44154,1971
32515,0096409,28448,1987
32554,0113799,42994,1995
32582,0424565,17592,2003
32584,0357110,17113,2005
32587,0401792,187,2005
32589,0388500,14177,2005
32596,0318649,7364,2005
32598,0332047,11431,2005
32600,0377059,,0
32620,0356999,51945,2003
32632,0070022,26332,1973
32649,0076085,42229,1977
32657,0093488,49565,0
32659,0274155,2029,2001
32666,0376717,44181,2003
32728,0074806,19971,1976
32743,0235712,9674,2000
32770,0386342,3875,2004
32799,0022183,9653,1931
32862,0063821,39225,1968
32875,0040497,4595,1949
32892,0056111,31442,1962
32898,0000417,775,0
32906,0075404,50183,1977
32914,0319970,7342,0
32917,0055805,45267,1962
33004,0371724,7453,2005
33085,0384806,10065,2005
33090,0277909,30863,2001
33124,0384369,9393,2004
33126,0079180,16972,1979
33132,0403537,13409,2005
33138,0362004,13073,2004
33145,0391304,8976,2005
33148,0388183,27360,2005
33154,0413845,13020,0
33158,0329774,11679,2005
33162,0320661,1495,2005
33164,0397065,10066,2005
33166,0375679,1640,2004
33171,0370986,11171,2004
33188,0089601,14750,1985
33201,0177747,53116,1999
33237,0028216,43881,1936
33294,0090248,9463,1985
33310,0387892,26810,2004
33312,0019777,20625,1929
33421,0342272,10913,2005
33435,0379357,38643,2003
33437,0342258,10027,2005
33493,0121766,1895,2005
33495,0384642,9981,2005
33499,0369735,4379,2005
33558,0337721,14694,2003
33564,0055913,20271,1961
33615,0351283,953,2005
33629,0106233,13064,1993
33639,0438205,14358,2005
33644,0449086,12700,2005
33646,0398165,9291,2005
33649,0384504,19316,2004
33660,0352248,921,2005
33669,0403508,9779,2005
33672,0355702,9787,2005
33677,0436727,23825,2005
33679,0356910,787,2005
33681,0424774,14199,2005
33683,0338095,10226,2003
33725,0388139,12109,2004
33779,0184424,13589,0
33781,0043949,11620,1951
33794,0372784,272,2005
33801,0399102,15767,2004
33815,0380623,15648,2005
33826,0384488,25248,2004
33830,0400497,11451,2005
33834,0418819,11683,2005
33836,0374536,9722,2005
33838,0436724,2287,2005
33880,0415978,1382,2005
33893,0395125,9534,2004
33896,0420251,33908,2004
33903,0408777,276,2004
33966,0106613,12574,1993
34018,0031060,22553,1939
34048,0407304,74,2005
34072,0428803,1667,2005
34129,0376108,7233,2005
34143,0382628,9009,2005
34148,0411270,1553,2005
34150,0120667,9738,2005
34153,0436613,14278,2005
34162,0396269,9522,2005
34164,0361693,14922,2005
34271,0410097,10476,2005
34292,0099740,11309,1990
34312,0330111,31063,2004
34319,0399201,1635,2005
34321,0408524,13341,2005
34323,0395584,1696,2005
34326,0403217,1665,2005
34330,0368089,9775,2004
34332,0405325,11459,2005
34334,0382992,10048,2005
34336,0417001,11648,2005
34338,0436078,15258,2005
34359,0060453,42719,1966
34397,0193364,37632,2001
34405,0379786,16320,2005
34437,0412019,308,2005
34450,0098019,25074,1989
34482,0043362,39946,1951
34520,0377818,6519,2005
34523,0406650,13919,2005
34528,0418773,1444,2005
34530,0367652,11453,2005
34532,0397101,9913,2005
34534,0430105,8292,2005
34536,0326905,13922,2005
34540,0381505,14166,2005
34542,0427312,501,2005
34800,0089839,17824,1985
34811,0396184,11328,2004
35015,0361715,15907,2005
35347,0047834,11848,1954
35807,0049830,43313,1956
35836,0405422,6957,2005
35957,0421239,11460,2005
36276,0387898,445,2005
36289,0133385,9564,1999
36363,0091341,20874,1986
36397,0361089,14175,2005
36401,0355295,4442,2005
36477,0401244,13169,2005
36509,0402901,9042,2005
36517,0387131,1985,2005
36519,0388482,9335,2005
36525,0425123,9007,2005
36527,0377107,9777,2005
36529,0399295,1830,2005
36533,0384286,10092,2005
36535,0404030,340,2005
36537,0318761,1546,2005
36708,0385690,65215,0
36850,0095403,10753,1988
36931,0386005,11636,2004
37211,0032536,22575,1940
37240,0436971,14286,2005
37380,0419706,8814,2005
37382,0421054,9923,2005
37384,0348333,7553,2005
37386,0402022,8202,2005
37444,0087289,3118,1984
37475,0350261,1947,2005
37477,0399327,9074,2005
37495,0430651,16133,2004
37545,0080149,10319,1979
37720,0404032,8643,2005
37727,0408790,9315,2005
37729,0121164,3933,2005
37731,0385002,8923,2005
37733,0399146,59,2005
37736,0380599,257,2005
37739,0388980,15487,2005
37741,0379725,398,2005
37830,0385700,647,2005
37844,0403455,14544,2005
37853,0378109,11968,2005
37857,0366780,14517,2005
38038,0312004,533,2005
38061,0373469,5236,2005
38095,0456912,11344,2005
38159,0095467,31056,1988
38164,0032194,43807,1940
38198,0424024,10700,2004
38294,0402057,5471,2005
38304,0367555,19082,0
38388,0380389,9763,2005
38583,0092240,10017,1986
38798,0388125,11931,2005
38886,0367089,10707,2005
38992,0417217,9910,2005
39183,0388795,142,2005
39231,0368709,9621,2005
39234,0395972,9701,2005
39292,0433383,3291,2005
39307,0418647,12920,2005
39381,0421238,16608,2005
39400,0432291,791,2005
39414,0338427,2610,2005
39427,0371257,8066,2005
39435,0386140,1656,2005
39444,0384680,6963,2005
39446,0432348,215,2005
39449,0387514,2313,2005
39516,0330702,16729,2004
39715,0436058,8274,0
39801,0425661,42000,2005
39869,0342735,1951,2005
40148,0365686,10851,2005
40278,0418763,25,2005
40339,0371606,9982,2005
40412,0419677,12877,2004
40414,0424205,11661,2005
40478,0069005,38761,1972
40491,0098532,7974,1990
40578,0200768,46917,1965
40581,0433400,10033,2005
40583,0365737,231,2005
40597,0328132,68098,2002
40614,0398017,8999,2005
40617,0381966,8555,2004
40629,0414387,4348,2005
40697,0105946,,0
40723,0416315,9885,2005
40732,0435625,9392,2005
40815,0330373,674,2005
40819,0358273,69,2005
40826,0294870,1833,2005
40851,0406375,6795,2005
40870,0401085,11421,2005
40946,0422528,16156,2005
40955,0411195,1420,2005
40959,0400525,9005,2005
40962,0443295,13499,2005
40966,0375920,7548,2004
41014,0065143,20345,1970
41285,0416320,116,2005
41527,0445620,67,2005
41566,0363771,411,2005
41569,0360717,254,2005
41571,0397535,1904,2005
41573,0356680,9043,2005
41617,0285175,14695,2005
41627,0061847,27031,1967
41712,0202559,22908,1999
41716,0365485,9515,2005
41724,0473107,29595,2005
41769,0392465,23478,2005
41828,0060474,8290,1966
41863,0419294,8053,2005
41997,0408306,612,2005
42002,0395251,9899,2005
42004,0407265,546,2005
42007,0398375,2800,2005
42009,0452598,9641,2005
42011,0369441,7552,2005
42013,0267891,9927,2005
42015,0402894,9681,2005
42018,0413015,10773,2005
42176,0066498,88953,1970
42191,0091455,13925,0
42285,0116075,9568,1996
42418,0402399,11400,2005
42422,0370754,37910,0
42556,0057812,14241,1964
42559,0059673,79406,1965
42602,0444608,38785,2005
42632,0451094,4550,2005
42638,0338075,16433,2003
42718,0414852,10045,2004
42723,0450278,1690,2005
42725,0456554,9900,2006
42728,0375154,9044,2006
42730,0385726,9918,2006
42732,0408985,17379,2006
42734,0443536,10982,2005
42738,0401855,834,2006
42740,0433116,25890,2005
42761,0140883,39345,0
42943,0089913,12701,1985
42946,0085127,21519,1983
43289,0142181,28638,1998
43333,0240200,7509,2005
43376,0426578,2117,2005
43396,0412080,9912,2005
43419,0416496,1969,2006
43460,0423409,8435,2005
43549,0383393,45759,0
43556,0417433,13275,2006
43558,0421729,11565,2006
43560,0396752,11283,2005
43677,0114745,31894,0
43679,0414982,9286,2006
43684,0437777,15363,2006
43708,0425598,292,2005
43744,0421994,1544,2005
43836,0383216,12096,2006
43869,0381971,9975,2006
43871,0408345,9754,2006
43904,0455857,10053,2006
43908,0449061,7515,2005
43912,0349467,9959,2006
43914,0380817,14256,2005
43917,0397313,9036,2006
43919,0466342,10073,2006
43921,0404390,7304,2006
43928,0370032,9920,2006
43930,0397078,10025,2006
43932,0454919,9682,2006
43936,0450232,2207,2006
44004,0427229,6877,2006
44020,0491703,14609,0
44022,0438097,950,2006
44189,0384814,1967,2006
44191,0434409,752,2005
44193,0454945,9655,2006
44195,0427944,9388,2005
44197,0419749,9950,2006
44199,0454848,388,2006
44204,0468565,868,2005
44225,0429591,14191,2006
44238,0110329,18009,1994
44241,0113636,19286,0
44243,0116861,19287,0
44301,0458242,1379,2006
44397,0454841,9792,2006
44399,0393735,10067,2006
44511,0436864,35555,2005
44555,0405094,582,2006
44597,0057697,37939,1963
44613,0446046,12763,2006
44633,0436231,13222,2005
44657,0061996,1561,1967
44665,0425210,186,2006
44694,0441909,219,2006
44709,0437800,13751,2006
44719,0263124,53961,2000
44731,0441796,10069,2006
44759,0430912,3093,2006
44761,0393109,9270,2005
44773,0225481,28349,0
44777,0383353,10177,2005
44788,0493459,16070,2006
44828,0439815,9035,2006
44840,0437863,9957,2006
44849,0386741,9389,2006
44851,0416331,460,2004
44864,0436331,8998,2006
44889,0404364,20521,0
44929,0424880,4441,2006
44931,0016914,84954,1926
44937,0456396,11490,2005
44943,0312318,11304,0
44972,0362120,4257,2006
44974,0424136,2652,2005
45028,0420087,9526,2006
45062,0443632,5820,2006
45074,0405469,9904,2006
45081,0384537,588,2006
45106,0465142,9310,2006
45175,0434124,16367,2005
45183,0427954,8982,2005
45186,0317919,956,2006
45208,0449089,9530,2006
45210,0475276,9829,2006
45221,0430634,10115,2006
45361,0429573,10008,2005
45382,0398027,7870,2005
45431,0327084,7518,2006
45440,0364955,9786,2006
45442,0409182,503,2006
45447,0382625,591,2006
45499,0376994,36668,2006
45501,0452594,9767,2006
45503,0438315,13689,2006
45517,0317219,920,2006
45635,0404802,15402,2005
45648,0425055,80919,2005
45658,0410400,38344,2005
45662,0466909,806,2006
45666,0457510,9353,2006
45668,0410297,2044,2006
45672,0389860,9339,2006
45720,0458352,350,2006
45722,0383574,58,2006
45726,0463034,1819,2006
45728,0424345,2295,2006
45730,0452637,9697,2006
45732,0465624,4474,2006
45880,0422720,1887,2006
45928,0489037,13508,2006
45950,0497116,1781,2006
45969,0101545,16270,1991
46062,0475293,10947,0
46105,0428649,17628,2005
46231,0426627,17741,2005
46322,0446059,7549,2006
46335,0463985,9615,2006
46337,0455499,9513,2006
46347,0478209,20604,2005
46367,0105187,31692,1992
46530,0348150,1452,2006
46559,0468094,7872,2006
46572,0443496,18191,2005
46574,0422861,14474,2006
46578,0449059,773,2006
46664,0040338,21631,1948
46723,0449467,1164,2006
46772,0369994,13141,2005
46850,0492506,35199,2006
46855,0064040,15383,1969
46862,0079759,47850,1978
46865,0430304,9072,2006
46948,0385880,9297,2006
46965,0417148,326,2006
46967,0457513,512,2006
46970,0415306,9718,2006
46972,0477347,1593,2006
46974,0469641,1852,2006
46976,0420223,1262,2006
47044,0430357,82,2006
47099,0454921,1402,2006
47122,0455967,9293,2006
47124,0429589,9906,2006
47200,0479884,1948,2006
47202,0430576,148,2005
47254,0402910,5289,2005
47261,0448075,9782,2006
47382,0462590,9762,2006
47384,0383060,14113,2006
47404,0452039,21712,2004
47423,0468489,7859,2006
47446,0428856,16998,2005
47465,0410764,11559,2005
47491,0418455,1023,2005
47516,0433412,10118,2006
47518,0384793,9788,2006
47538,0074442,11689,1977
47566,0039211,33813,1947
47610,0443543,1491,2006
47629,0436697,1165,2006
47640,0486551,9988,2006
47644,0445990,11652,2006
47646,0417225,13816,2006
47721,0048980,15265,0
47725,0473753,11227,2005
47736,0032339,33810,1939
47774,0097702,41937,1989
47793,0436689,24055,2005
47810,0450345,9708,2006
47894,0460989,1116,2006
47937,0464196,5072,2006
47950,0427969,1249,2006
47952,0475944,9954,2006
47970,0434139,7511,2006
47978,0423169,13075,2006
47997,0387808,7512,2006
47999,0486358,1776,2006
48001,0456470,1963,2005
48032,0419198,10846,2005
48043,0414993,1381,2006
48045,0109440,15097,1994
48082,0354899,300,2006
48142,0387877,9676,2006
